Master Card,Bank of America,5314761424077706,Hubert L Henson,966,02/2011,02/2023,28,1931,137200
Visa,Bank of America,4153296977677963,Katie O Reeves,795,05/2014,05/2020,21,1587,136800
Diners Club International,Diners Club,30015566812774,Alyse I Gutierrez,289,08/2017,08/2022,21,7513,29300
Diners Club International,Diners Club,30208287827078,Jerry V Beard,867,12/2008,12/2021,4,6928,190700
Japan Credit Bureau,JCB,3529136551801051,Etsuko Finn,336,02/2013,02/2018,25,1483,130200
American Express,American Express,343162904200767,Shirley Q Melendez,7837,09/2009,09/2020,5,6295,169600
American Express,American Express,348576462207234,Donella L Mahoney,2255,01/2012,01/2022,6,5805,133400
Japan Credit Bureau,JCB,3541766868449964,Rodney M Harvey,801,04/2011,04/2026,10,7308,79200
Discover,Discover,6011332193242329,Broderick I Kohl,715,06/2015,06/2034,13,7072,100300
American Express,U.S. Bancorp,346820465031452,Earl S Sharpe,7348,06/2015,06/2030,28,1833,69800
Discover,Discover,6011417637103953,Gus Joiner,107,10/2007,10/2026,11,4771,98200
Diners Club International,Diners Club,36949372790713,Clara C Parrish,59,04/2015,04/2033,5,6175,95100
Discover,Discover,6441211608736374,Zackary M Settles,205,02/2008,02/2026,5,5679,178600
Japan Credit Bureau,JCB,3558624758095837,Yolanda I Rice,149,04/2015,04/2031,19,2891,73800
Diners Club International,Diners Club,30052157164026,Burl Penny,304,05/2016,05/2035,10,3463,177100
Japan Credit Bureau,JCB,3580636859264676,Elaine G Chapman,554,09/2017,09/2028,21,6994,13200
Discover,Discover,6011227395178109,Bell L Pease,825,12/2008,12/2027,19,5032,197900
Visa,Chase,4585380888978633,Laura B Solis,878,06/2014,06/2023,28,1904,172400
Master Card,Citibank,5263296456438881,Jeremy Medley,718,02/2009,02/2021,6,7704,29500
Diners Club International,Diners Club,30447503347665,Edward J Mosley,879,07/2012,07/2016,22,2927,58900
Discover,Discover,6559516452554956,Rosemary U Paulsen,242,04/2009,04/2019,19,3770,159000
Diners Club International,Diners Club,36049039661132,William R Clark,640,08/2011,08/2012,17,8584,42400
Diners Club International,Diners Club,30253702891523,Maire G Somerville,542,04/2012,04/2024,22,1488,66700
Visa,Citibank,4062856311251229,Glen Santiago,696,12/2014,12/2020,12,2614,103500
Discover,Discover,6011629668815210,Mason Sands,679,07/2007,07/2018,3,4095,174400
American Express,American Express,372008290630691,Teresa Cooley,7815,07/2016,07/2022,17,1945,166300
Japan Credit Bureau,JCB,3560306912263818,Elizebeth Y Darby,921,06/2011,06/2025,1,889,183100
American Express,American Express,343704545265814,Erin Maddox,2104,12/2013,12/2020,24,8456,47800
Visa,PNC,4717582979926501,Mauricio M Carrillo,783,06/2016,06/2018,8,6932,78700
Master Card,Bank of America,5413983263595909,Laurie K Lucas,928,06/2014,06/2024,24,4843,148700
Discover,Discover,6222945503159811,Jean Q Knowles,580,12/2013,12/2014,8,468,56700
Discover,Discover,6011402118563966,Joe F Shaw,519,02/2007,02/2025,18,7395,62100
Japan Credit Bureau,JCB,3575575120710231,Lauren Z Haines,626,04/2009,04/2010,18,9581,38300
American Express,American Express,370377610148862,Carl B Cardenas,7872,10/2009,10/2021,25,1002,120600
American Express,USAA,345080481675193,Lakia Sowers,9591,04/2008,04/2012,5,2181,66400
Japan Credit Bureau,JCB,3546678358353983,Linda T Woodward,301,03/2011,03/2014,2,4194,114000
Master Card,Citibank,5125990586087372,Claudio Paxton,330,03/2010,03/2028,11,5874,66500
Master Card,Capital One,5205542406546054,Vernon Garrett,96,06/2017,06/2023,22,4545,101100
Visa,Chase,4081203829635790,Ken F Adamson,234,11/2014,11/2034,8,6778,166800
Diners Club International,Diners Club,30543158613110,Earl H Alexander,337,08/2012,08/2025,21,7222,114600
Master Card,Citibank,5324899212344215,Tyron M Seymour,553,05/2016,05/2036,22,8836,157700
Diners Club International,Diners Club,30907047103775,Rick Quinn,21,04/2007,04/2017,18,2029,166800
Japan Credit Bureau,JCB,3570582552291867,Vicky Stpierre,427,09/2016,09/2035,21,7718,140200
Visa,GE Capital,4171788916175594,Phillip Clay,256,02/2015,02/2024,14,6729,110600
Diners Club International,Diners Club,30319024745554,Anibal T Carrico,648,01/2016,01/2036,10,5835,88000
Japan Credit Bureau,JCB,3536582876815881,Ricky F Dominguez,186,11/2008,11/2019,21,6971,98000
Japan Credit Bureau,JCB,3580311177985259,Eric Gaines,772,11/2010,11/2026,7,7569,87100
Master Card,Chase,5214383751402794,Darlene V Bradford,203,08/2013,08/2033,16,5634,145500
Master Card,Citibank,5268334290204592,Annita Holmes,440,05/2013,05/2023,12,6242,24400
Diners Club International,Diners Club,30013631747463,Stephanie J Greer,327,04/2008,04/2019,24,6886,23600
Visa,Chase,4838940156548387,Arden B Trudeau,761,07/2016,07/2021,8,6919,13000
Diners Club International,Diners Club,30287075775517,Vivian D Hunter,371,03/2012,03/2031,27,2802,166900
American Express,U.S. Bancorp,375283999685323,Joana M Coronado,2349,06/2007,06/2025,3,1586,40400
American Express,Bank of America,348529897602941,Lawrence V Booker,8922,11/2017,11/2021,15,2811,162500
Visa,Citibank,4462317199889065,Silva C Rhea,261,03/2007,03/2009,12,5777,33400
American Express,American Express,347228933075805,Ann Ruiz,5911,11/2007,11/2023,3,8827,172500
Japan Credit Bureau,JCB,3544836716515451,Lemuel L Hinds,993,12/2012,12/2025,5,8209,59900
Master Card,Chase,5415033766218530,Joe Perry,487,11/2014,11/2018,5,1341,42300
Japan Credit Bureau,JCB,3533117199923931,Racquel H Lindsey,278,12/2017,12/2025,7,7484,56400
Visa,Chase,4402636388049949,Mike V Bryant,49,04/2009,04/2023,19,4313,22900
Visa,Barclays,4281924230476700,Ozell Walton,737,01/2012,01/2026,15,2427,37900
Visa,Chase,4569316067349956,Bobby Riley,285,03/2014,03/2034,23,9159,47300
Discover,Discover,6011626493799270,Phil I Frierson,374,03/2009,03/2013,3,5117,82000
Diners Club International,Diners Club,30935535028055,Rachel B Glass,374,10/2014,10/2034,25,655,62200
Diners Club International,Diners Club,30533433108440,Gonzalo E Murray,692,10/2015,10/2019,24,8180,189600
Japan Credit Bureau,JCB,3582029394158413,Dale R Fitzpatrick,168,05/2010,05/2017,15,67,161400
Diners Club International,Diners Club,30538046747054,Norberto L Hannah,282,10/2017,10/2020,13,396,170000
Visa,Barclays,4275145927361124,Samantha L Berry,620,07/2012,07/2020,19,3319,75500
Visa,Citibank,4529146230200011,Lino X Albright,841,12/2016,12/2019,4,7193,126100
Diners Club International,Diners Club,36563293568262,Linda Sanders,476,09/2013,09/2029,23,4516,90500
Japan Credit Bureau,JCB,3564764802920705,Fransisca Gough,880,11/2013,11/2026,7,5087,74300
Discover,Discover,6011521786925312,Rachel D Barrera,620,06/2008,06/2028,15,7626,194800
Japan Credit Bureau,JCB,3586231342173926,So H Hatch,792,04/2011,04/2029,3,1628,128200
Visa,Chase,4443215909173230,Allen B Kemp,738,11/2010,11/2024,14,1641,191700
American Express,American Express,371220385036467,Lashon M Gantt,7044,07/2010,07/2014,18,4915,66000
Japan Credit Bureau,JCB,3531257012423206,Janet D Ramirez,773,06/2011,06/2012,8,7030,141900
Visa,Capital One,4074947439917704,Avery Thorp,663,11/2009,11/2020,10,9247,187500
Discover,Discover,6011084695497634,James S Santana,14,08/2010,08/2011,18,3789,169600
Discover,Discover,6011973014094645,Colton Batiste,701,03/2012,03/2026,27,5965,92600
Diners Club International,Diners Club,30202741464735,Annie M Medina,202,08/2011,08/2017,7,3904,38800
Diners Club International,Diners Club,30592248292823,Elisa Woodcock,398,06/2011,06/2016,25,1059,44700
Master Card,GE Capital,5500256240763773,Glenn Stephenson,632,09/2007,09/2014,25,3550,101200
American Express,American Express,344363817332486,Lucile R Orr,5444,02/2010,02/2022,25,3587,125300
American Express,American Express,372906469404907,Doris X Terry,6715,01/2010,01/2019,19,2816,125800
American Express,American Express,371434690960937,Wesley O Smallwood,6158,11/2012,11/2025,3,1484,36200
Master Card,Chase,5226747568660958,Wesley I Mcpherson,379,02/2011,02/2021,26,3291,177000
Discover,Discover,6011093858061756,Myesha X Glasgow,160,10/2014,10/2028,27,3809,174300
American Express,American Express,340820363123290,Janice S Vaughn,3442,07/2011,07/2028,9,6312,146700
Discover,Discover,6011931768563173,Elisa A Brown,425,11/2011,11/2023,23,1007,87300
American Express,American Express,371411768470171,Vernon S Booth,3242,11/2015,11/2022,6,7186,110600
Discover,Discover,6521062345397605,Susannah D Sides,168,02/2016,02/2027,7,7237,161000
Japan Credit Bureau,JCB,3564251701653272,Kathryn B Stevens,764,08/2007,08/2018,11,3200,111900
Master Card,Citibank,5207554783642438,Celeste Tribble,204,04/2017,04/2037,12,1333,83200
Visa,Chase,4641793209343679,Janet J Wilkins,709,03/2008,03/2014,4,5743,115100
American Express,Bank of America,375713561369526,Gail F Eubanks,8756,05/2013,05/2030,5,5462,27500
Diners Club International,Diners Club,30941423640795,Wanda Stanton,340,04/2009,04/2021,17,9327,159100
Diners Club International,Diners Club,30544896076172,Laurence Wilde,345,03/2009,03/2011,23,3042,98200
Master Card,Citibank,5227401018179297,Judith Hutchinson,852,12/2016,12/2017,4,2845,27600
Diners Club International,Diners Club,30128463051329,Lupe Frame,878,10/2015,10/2025,1,9971,84600
American Express,American Express,377801752590915,Beth L Hill,2294,01/2011,01/2016,20,864,81000
American Express,USAA,341808497936603,Young D Randle,8031,05/2016,05/2027,23,5750,101100
American Express,USAA,372010969719813,Beth Kerr,4517,08/2010,08/2028,9,5271,191100
Master Card,Chase,5157860354339381,Dirk Sellars,606,02/2016,02/2025,3,3545,75800
Discover,Discover,6594519087837280,Lillian W Mathews,167,04/2017,04/2018,1,83,40700
American Express,American Express,348261571776391,Alfonzo Chin,9601,05/2011,05/2026,17,761,89200
Master Card,Chase,5149972044763838,Marcus N Moody,174,12/2010,12/2027,3,4733,102800
Visa,Chase,4196023577839978,Myron D Medrano,325,09/2014,09/2034,16,4176,190600
American Express,American Express,373610653053582,Edna L Greene,5339,04/2017,04/2028,10,3643,195000
Visa,U.S. Bancorp,4747727765871908,Lyndia P Mahoney,810,05/2014,05/2034,23,6225,79200
Master Card,Bank of America,5408301982156084,Joan Guthrie,148,09/2013,09/2020,11,2406,151900
American Express,American Express,348833501191022,Rod Finch,4729,06/2008,06/2018,11,1462,33100
Master Card,Chase,5436754903695505,Chris Rice,616,02/2017,02/2031,3,3369,174500
Japan Credit Bureau,JCB,3545232448746136,Craig P Millard,0,06/2012,06/2018,5,4794,146000
Diners Club International,Diners Club,30240343005878,Rhonda D Galloway,803,05/2011,05/2017,20,5959,173400
Discover,Discover,6011767699485643,Melodee J Kline,289,05/2015,05/2035,14,5522,111000
Diners Club International,Diners Club,30467976252929,Irene F Carson,378,12/2008,12/2014,21,9532,131800
American Express,American Express,341866128383462,Sherly S Weiner,3209,04/2007,04/2014,11,3778,128500
Visa,GE Capital,4398502571831715,Kim Soto,447,09/2010,09/2028,22,9087,139400
Visa,Chase,4308068719440313,Sheldon Pruett,563,04/2007,04/2014,9,8397,138900
Master Card,Barclays,5348808226610091,Debbie V Noble,867,06/2009,06/2022,11,6632,127000
Master Card,Wells Fargo,5372985622249861,Marti A Cushing,456,10/2015,10/2026,5,7802,143600
Diners Club International,Diners Club,30317479525885,Carrie Frederick,313,04/2008,04/2010,8,3540,139300
Diners Club International,Diners Club,36863340375517,Mariko T Faber,718,07/2009,07/2017,12,7959,51400
American Express,American Express,372640369272680,Esther Rivera,8687,12/2009,12/2021,21,1680,130600
Japan Credit Bureau,JCB,3564292713137698,Joshua Q Howard,578,04/2015,04/2026,18,3961,196900
Discover,Discover,6011887228580548,Monica G Cox,790,09/2011,09/2018,23,3658,25300
Japan Credit Bureau,JCB,3535074864670131,Raymundo F Brink,352,07/2008,07/2024,12,4316,113100
Visa,Bank of America,4360050189657993,Frederick O Medina,203,12/2010,12/2027,4,4975,73600
Discover,Discover,6011331942164255,Sherwood Gantt,784,09/2012,09/2029,19,9478,31300
American Express,USAA,377086149468005,Kathryn E Palmer,584,03/2014,03/2018,8,3399,57800
Japan Credit Bureau,JCB,3567643574657330,Colin Leger,822,10/2015,10/2026,7,8718,125100
Japan Credit Bureau,JCB,3544088542204872,Melvin M Aguilar,780,08/2011,08/2018,28,3391,136400
Discover,Discover,6011532618489773,Jolyn U Bergeron,788,04/2013,04/2028,3,1858,163800
Discover,Discover,6011242569218573,Doris A Spencer,7,06/2014,06/2027,9,5872,76200
American Express,American Express,346984554107613,Stanton V Hammett,4762,10/2009,10/2012,19,4965,10900
Visa,Chase,4902793368729910,Albert Armstrong,57,09/2013,09/2032,14,6156,133200
American Express,American Express,375023981196875,Regine C Bayer,3437,02/2016,02/2028,12,1546,117700
Visa,USAA,4206779060139477,Janice O Bryant,156,04/2016,04/2023,28,5366,48600
Master Card,Capital One,5313657070974587,Marcel M Moore,930,01/2008,01/2024,24,3312,68200
American Express,American Express,343429530941902,Willie Z Forbes,2778,07/2010,07/2022,12,3130,85700
Discover,Discover,6011323724440615,Sharan A Chang,59,06/2015,06/2035,11,7082,125300
American Express,American Express,379080680184574,Harold D Burgess,5422,05/2011,05/2019,1,1884,98400
Diners Club International,Diners Club,38820222905090,Rosanne E Tyner,925,10/2016,10/2018,11,6874,128500
Diners Club International,Diners Club,30360512179955,Maria L Roman,412,08/2014,08/2023,10,5590,83100
Discover,Discover,6509523879148363,Annelle Y Lim,486,10/2016,10/2032,12,2759,25300
Japan Credit Bureau,JCB,3535122043113190,Christina W Pace,145,01/2016,01/2035,23,8174,198600
Discover,Discover,6011509946164575,Jaclyn N Tuttle,602,01/2013,01/2029,14,535,95000
Master Card,GE Capital,5446782122035185,Jerome A Wagner,223,12/2007,12/2013,26,9512,190700
Visa,Cabela�s WFB,4496122904977878,Hipolito Holtz,209,08/2009,08/2022,16,8779,109600
Discover,Discover,6011176954059186,Johnny V Foley,316,11/2017,11/2026,5,9259,103200
Master Card,Chase,5306287177053595,Ona C Nicholas,160,08/2016,08/2032,11,2352,147000
Visa,First National,4969804289100451,Pamela J Parker,776,02/2008,02/2017,17,1349,24400
Master Card,Citibank,5194724354431579,Harlan Collazo,284,12/2012,12/2023,13,3906,116200
Discover,Discover,6011439000115463,Stanley J Hendricks,154,09/2012,09/2013,25,4467,86900
Master Card,GE Capital,5482409684405664,Lesley Schenk,11,10/2010,10/2018,6,7462,42600
Master Card,Bank of America,5247719357434601,Anthony V Barry,888,03/2016,03/2028,15,6314,84800
American Express,American Express,376982784776564,Loreta Fahey,6407,09/2011,09/2030,22,626,171100
American Express,American Express,373939442725196,Clifford Z Norton,1981,11/2016,11/2018,25,1966,21500
Japan Credit Bureau,JCB,3588883367546895,September Moses,661,10/2015,10/2035,20,4489,178300
American Express,American Express,348302745677535,Denise E Dyer,367,05/2012,05/2013,20,9160,96800
Master Card,Capital One,5318084264801085,Lionel O Pomeroy,206,10/2012,10/2023,18,2802,66300
Japan Credit Bureau,JCB,3531085812930181,Robin B Church,977,10/2013,10/2017,14,5792,20300
American Express,American Express,372270293956362,Shelli P Reuter,9917,05/2009,05/2023,16,4450,36100
Discover,Discover,6011533591748227,Elizabeth M Payne,372,03/2011,03/2019,7,7465,57700
Japan Credit Bureau,JCB,3582074019985774,Chrystal X Cantwell,366,07/2014,07/2021,17,5830,106200
Master Card,Citibank,5117678684438304,Suzanne A Ratliff,359,05/2016,05/2035,23,5381,179500
Discover,Discover,6011848890687367,Jeniffer I Mcallister,924,12/2012,12/2024,27,2159,99400
Diners Club International,Diners Club,30489358990298,Robert E Roberson,370,12/2014,12/2033,6,7407,193400
American Express,USAA,347573951264405,Winnie Stegall,9493,11/2013,11/2023,20,9296,101100
American Express,American Express,377127227788193,Joann P Holder,8302,07/2017,07/2033,20,7603,177700
Diners Club International,Diners Club,30296241176617,Oscar Vidal,74,12/2017,12/2033,28,136,13900
Master Card,Citibank,5146031346398141,Derek H Mckinney,257,04/2015,04/2034,10,2052,10000
American Express,U.S. Bancorp,372491115379951,Yen A Wilks,2643,12/2015,12/2019,21,2131,118100
Discover,Discover,6011040385971718,Shirley B Pugh,115,10/2008,10/2011,16,1287,62700
American Express,American Express,344121872430763,Nicole I Christ,5969,03/2013,03/2019,26,5013,28300
Discover,Discover,6011614544285671,Melvin Q Kemp,303,07/2011,07/2025,9,2130,55900
Visa,GE Capital,4229763847708302,Jarred P Wolcott,979,11/2012,11/2027,23,269,140100
Visa,Citibank,4189812386271418,Samuel Z Parrish,452,06/2012,06/2026,21,4260,135400
Master Card,Chase,5438045712317920,Concha J Bollinger,267,07/2016,07/2023,7,6439,11800
Master Card,USAA,5322324187323484,Stanley Frank,494,12/2007,12/2009,27,9319,118400
Japan Credit Bureau,JCB,3547736656243139,Maryalice R Ashley,64,09/2010,09/2013,9,6800,151500
Master Card,Chase,5191867893729459,Glen O Bender,709,09/2013,09/2014,2,2871,121800
Master Card,Capital One,5192056634591076,Tomas L Blanks,123,01/2017,01/2036,2,8487,38200
Japan Credit Bureau,JCB,3532598127082463,Scott A Allen,273,12/2014,12/2023,5,2025,130000
Japan Credit Bureau,JCB,3545353095501598,Faustino Kitchens,202,10/2013,10/2027,23,4631,82100
American Express,Bank of America,340453155530462,Linda Foley,4833,12/2014,12/2025,16,4030,102000
American Express,American Express,345302466601881,Dominique P Paquette,5034,07/2011,07/2028,1,3560,69000
Master Card,Chase,5223182507110605,Charlotte X Mcmillan,566,05/2007,05/2011,15,3665,170800
Diners Club International,Diners Club,30022944237955,Antione A Juarez,611,06/2009,06/2025,15,1638,178000
American Express,American Express,378457309200455,Catherine N Mathis,5762,12/2016,12/2028,11,9730,157200
Master Card,Capital One,5141659661078404,Jessie C Barrow,88,02/2008,02/2011,27,8797,62700
Visa,Chase,4102953567213904,Jon E Cochran,551,12/2011,12/2019,17,3445,139500
Diners Club International,Diners Club,38907554785594,Claud K Arrington,976,08/2009,08/2016,22,8325,90100
Visa,Cabela�s WFB,4405779598810606,Alex E Hunt,686,06/2012,06/2022,8,4085,63500
Discover,Discover,6011761113581525,Tarah P Whitworth,369,03/2009,03/2014,11,4979,132500
Visa,Chase,4338178557598165,Annie D Wells,232,11/2014,11/2017,9,9646,40900
Diners Club International,Diners Club,30511177815446,Nestor F Givens,916,11/2012,11/2029,1,7978,100700
American Express,American Express,378565610232833,Shane K Edwards,958,08/2010,08/2027,26,2862,174300
Visa,Capital One,4251539275308208,Stephen U Mckee,677,08/2009,08/2022,22,7939,180900
